,category_code_description,market_value,parcel_number,sale_date,sale_price,total_area,taxable_building,taxable_land,zip_code,zoning,lat,lng,tax_assessment,sales_ratio
245092,Single Family,77300.0,371327700,2018-07-13,65000.0,945.0,55662.0,21638.0,191331020,RM1  ,39.987286290810104,-75.1526595689573,77300.0,1.1892307692307693
245100,Single Family,121600.0,363132500,2018-11-28,275000.0,630.0,99226.0,22374.0,191452014,RSA5 ,39.9300400989466,-75.17723768492591,121600.0,0.4421818181818182
245101,Single Family,121600.0,363132600,2018-03-30,241000.0,630.0,99226.0,22374.0,191452014,RSA5 ,39.9300463321102,-75.1772858370066,121600.0,0.5045643153526971
245105,Single Family,225000.0,363133000,2018-02-16,239900.0,630.0,44150.0,38250.0,191452014,RSA5 ,39.93007163436,-75.177482679784,82400.0,0.34347644852021675
245107,Single Family,121200.0,363133200,2019-01-15,95000.0,630.0,98899.0,22301.0,191452014,RSA5 ,39.930084271815296,-75.1775821644163,121200.0,1.2757894736842106
245111,Single Family,116600.0,363178800,2018-07-09,179000.0,720.0,95195.0,21405.0,191464619,RSA5 ,39.9320297498757,-75.1750217705667,116600.0,0.6513966480446928
245144,Single Family,214100.0,363225800,2019-03-26,276500.0,672.0,176677.0,37423.0,191464634,RSA5 ,39.9323466712181,-75.1773508126656,214100.0,0.7743218806509946
245147,Single Family,214700.0,363226100,2019-03-26,276500.0,672.0,177172.0,37528.0,191464634,RSA5 ,39.9322329412931,-75.1773754108408,214700.0,0.7764918625678119
245161,Single Family,132800.0,365032900,2018-12-21,290000.0,1184.0,68391.0,24409.0,191464815,RSA5 ,39.931223413976205,-75.1693359088047,92800.0,0.32
245186,Single Family,65800.0,362101800,2018-09-20,40000.0,707.0,49900.0,15900.0,191463824,RSA5 ,39.9361642715957,-75.18871075500999,65800.0,1.645
245190,Single Family,75700.0,362102600,2018-02-22,92777.0,700.0,57420.0,18280.0,191463713,RSA5 ,39.936246614901705,-75.18935373534441,75700.0,0.8159349838860924
245212,Single Family,69000.0,364370800,2018-12-18,80000.0,679.68,55565.0,13435.0,191451208,RSA5 ,39.9332688532415,-75.192014564875,69000.0,0.8625
245213,Single Family,69000.0,364370900,2019-02-14,86000.0,679.68,55565.0,13435.0,191451208,RSA5 ,39.9332296500459,-75.19202218492251,69000.0,0.8023255813953488
245225,Single Family,80000.0,364440900,2018-01-22,50000.0,767.4,59785.0,20215.0,191463419,RSA5 ,39.934789496835606,-75.196195682066,80000.0,1.6
245263,Single Family,55600.0,364460400,2018-12-21,69090.0,767.4,127.0,15473.0,191463412,RSA5 ,39.934889239197396,-75.1972339937552,15600.0,0.22579244463742945
245289,Single Family,23400.0,372312900,2019-01-05,65000.0,700.0,18293.0,5107.0,191322717,RM1  ,39.9948329912285,-75.153269307255,23400.0,0.36
245351,Single Family,74800.0,364461400,2018-02-01,115000.0,767.4,46500.0,28300.0,191463412,RSA5 ,39.934477076426504,-75.1973244257788,74800.0,0.6504347826086957
245376,Single Family,147400.0,365079800,2018-11-26,345000.0,686.0,118658.0,28742.0,191464819,RSA5 ,39.932534406150396,-75.1703805630419,147400.0,0.4272463768115942
245395,Single Family,31900.0,372039500,2019-03-19,36000.0,716.5,24436.0,7464.0,191332441,RM1  ,39.999187465005605,-75.1419402711218,31900.0,0.8861111111111111
245406,Single Family,135600.0,353045300,2018-07-05,161000.0,2500.0,101565.0,34035.0,191115737,RSA3 ,40.047813820818796,-75.09196682946421,135600.0,0.8422360248447205
245420,Single Family,27000.0,381057800,2019-01-17,40000.0,900.0,22545.0,4455.0,191291804,RSA5 ,40.0043310534215,-75.1703715749298,27000.0,0.675
245423,Single Family,45600.0,381058100,2019-02-25,22000.0,900.0,0.0,0.0,191291829,RSA5 ,40.0045658490495,-75.1703175928315,0.0,0.0
245430,Single Family,44900.0,381058800,2018-11-08,25000.0,900.0,38165.0,6735.0,191291829,RSA5 ,40.004858321254794,-75.1702557141287,44900.0,1.796
245433,Single Family,78500.0,364416200,2018-04-17,78000.0,776.62,58714.0,19786.0,191463503,RSA5 ,39.9340542028645,-75.1941867653942,78500.0,1.0064102564102564
245460,Single Family,40600.0,381141300,2018-04-03,35750.0,961.28,0.0,600.0,191321202,RSA5 ,40.0001166564321,-75.172920374357,600.0,0.016783216783216783
245467,Single Family,42000.0,381142100,2018-08-28,14477.0,961.28,35700.0,6300.0,191321202,RSA5 ,40.000466483160295,-75.172842538874,42000.0,2.9011535539131037
245522,Single Family,274300.0,364147500,2018-05-02,109500.0,825.0,21536.0,53557.0,191451804,RSA5 ,39.931265944770004,-75.18520041722721,75093.0,0.6857808219178082
245556,Single Family,51100.0,371240000,2018-07-31,104900.0,658.0,35800.0,15300.0,191331026,RM1  ,39.9877831155044,-75.1524597549533,51100.0,0.4871306005719733
245567,Single Family,51600.0,371241100,2018-02-26,22500.0,658.0,36120.0,15480.0,191331026,RM1  ,39.9881980482363,-75.152371017191,51600.0,2.2933333333333334
245572,Single Family,30100.0,371279600,2018-06-26,13000.0,513.92,21070.0,9030.0,191324003,RM1  ,39.989873014596206,-75.15379147782741,30100.0,2.3153846153846156
245584,Single Family,35800.0,371216900,2019-03-07,20000.0,714.0,25060.0,10740.0,191331408,RM1  ,39.9913616790296,-75.15082680549071,35800.0,1.79
245589,Single Family,56700.0,364334100,2018-03-15,99000.0,748.12,46400.0,10300.0,191451206,RSA5 ,39.9330559177019,-75.19092702476071,56700.0,0.5727272727272728
245621,Single Family,120100.0,361071400,2018-06-13,277000.0,797.4,87200.0,32900.0,191464315,RSA5 ,39.9367044224642,-75.1796349792622,120100.0,0.4335740072202166
245636,Single Family,74700.0,364189100,2018-10-04,195000.0,681.15,60082.0,14618.0,191464012,RSA5 ,39.9335337270952,-75.18579061811249,74700.0,0.3830769230769231
245711,Single Family,94700.0,364401200,2019-03-12,95000.0,1076.37,76139.0,18561.0,191451615,RM1  ,39.9314019886601,-75.1931179751621,94700.0,0.9968421052631579
245719,Single Family,120100.0,361071600,2018-04-27,322000.0,797.4,87200.0,32900.0,191464315,RSA5 ,39.9367176927034,-75.1797392734707,120100.0,0.3729813664596273
245782,Single Family,29600.0,371045101,2019-01-14,35000.0,1138.62,0.0,0.0,191332220,RM1  ,39.98974475360279,-75.1433515511884,0.0,0.0
245816,Single Family,90100.0,364402400,2018-11-15,165000.0,944.0,72467.0,17633.0,191463501,RSA5 ,39.9344833710896,-75.1928478356603,90100.0,0.546060606060606
245833,Single Family,125700.0,361122200,2018-03-29,90000.0,707.0,91291.0,34409.0,191464535,RSA5 ,39.9353906522936,-75.17969941214241,125700.0,1.3966666666666667
245840,Single Family,387300.0,361123200,2018-06-13,395000.0,707.0,16155.0,100814.0,191464535,RSA5 ,39.9354500724819,-75.1801587441555,116969.0,0.2961240506329114
245851,Single Family,450000.0,364004205,2018-06-05,472000.0,1056.0,0.0,86000.0,191464110,RSA5 ,39.9348218348802,-75.1837716864133,86000.0,0.18220338983050846
245856,Single Family,120100.0,364004700,2018-07-31,137000.0,1023.0,56661.0,23439.0,191464110,RSA5 ,39.9348593737212,-75.184051595374,80100.0,0.5846715328467154
245942,Single Family,29200.0,371152600,2019-01-07,11200.0,992.62,20440.0,8760.0,191331901,RM1  ,39.99197786448661,-75.14730001725759,29200.0,2.607142857142857
245948,Single Family,169100.0,353260100,2018-04-26,86000.0,2709.0,31100.0,48700.0,191113941,CMX1 ,40.05778128625089,-75.0872290455653,79800.0,0.9279069767441861
245956,Single Family,125400.0,353293300,2018-03-22,90260.0,2364.68,93924.0,31476.0,191115323,RSA3 ,40.0476475642304,-75.08952394005901,125400.0,1.3893197429647683
245960,Single Family,365800.0,364049200,2018-05-14,315000.0,686.0,0.0,68112.0,191464109,RSA5 ,39.93319396614179,-75.1840408687151,68112.0,0.21622857142857144
245962,Single Family,201900.0,364049400,2018-03-02,233000.0,686.0,22508.0,37594.0,191464109,RSA5 ,39.9332062310093,-75.1841394647565,60102.0,0.25794849785407725
245966,Single Family,73100.0,364050200,2018-11-29,190000.0,686.0,58772.0,14328.0,191464202,RM1  ,39.9327471972907,-75.1817142273843,73100.0,0.38473684210526315
245974,Single Family,32600.0,372434100,2018-04-05,30000.0,700.0,24971.0,7629.0,191332440,RM1  ,39.9982889209708,-75.14220070725341,32600.0,1.0866666666666667
245991,Single Family,131300.0,365399300,2019-03-14,299000.0,665.0,107141.0,24159.0,191452116,RSA5 ,39.9293482810927,-75.1746696858669,131300.0,0.4391304347826087
246017,Single Family,70500.0,364177000,2018-03-14,121000.0,726.75,56744.0,13756.0,191464011,RSA5 ,39.9335676551301,-75.1854553478063,70500.0,0.5826446280991735
246070,Single Family,350000.0,364051005,2018-05-31,375000.0,686.0,0.0,67000.0,191464202,RSA5 ,39.9327983451433,-75.1821078231259,67000.0,0.17866666666666667
246076,Single Family,320000.0,364051700,2018-03-15,320000.0,686.0,0.0,61000.0,191464202,RSA5 ,39.9328427066232,-75.1824530669822,61000.0,0.190625
246078,Single Family,68000.0,364051900,2018-04-19,194200.0,686.0,14700.0,13300.0,191464202,RM1  ,39.9328554490125,-75.1825520433451,28000.0,0.14418125643666324
246081,Single Family,85000.0,364097800,2018-10-20,105000.0,658.0,27032.0,17968.0,191451920,RSA5 ,39.9303949555305,-75.18286533412491,45000.0,0.42857142857142855
246083,Single Family,85200.0,364098200,2018-05-24,57500.0,672.0,67235.0,17965.0,191451920,RSA5 ,39.9304174429819,-75.18302122648281,85200.0,1.4817391304347827
246085,Single Family,79700.0,364078945,2018-10-05,35000.0,690.0,64104.0,15596.0,191451325,RSA5 ,39.931526120938,-75.1836690243386,79700.0,2.277142857142857
246109,Single Family,24100.0,371357500,2018-09-07,26000.0,820.58,16147.0,7953.0,191331533,CMX2 ,39.988194104710296,-75.1475037843124,24100.0,0.926923076923077
246148,Single Family,55600.0,372012600,2018-01-26,33000.0,1240.0,42590.0,13010.0,191405643,RM1  ,40.0010130946674,-75.14051330042759,55600.0,1.6848484848484848
246167,Single Family,165600.0,391112300,2018-04-06,150000.0,658.0,91984.0,33616.0,191484007,RSA5 ,39.9189028033664,-75.14960058384929,125600.0,0.8373333333333334
246201,Single Family,210800.0,382138500,2018-12-31,245000.0,1472.0,179180.0,31620.0,191291411,RSA5 ,40.0148182456001,-75.18764996639541,210800.0,0.8604081632653061
246216,Single Family,23000.0,381206400,2018-11-16,88000.0,880.0,19205.0,3795.0,191321243,RSA5 ,40.000937344526,-75.1743969248612,23000.0,0.26136363636363635
246217,Single Family,38300.0,381206500,2018-07-11,25500.0,880.0,32555.0,5745.0,191321243,RSA5 ,40.0009809559578,-75.1743878380771,38300.0,1.5019607843137255
246240,Single Family,230100.0,382236000,2018-04-06,165000.0,1080.0,197311.0,32789.0,191291625,RSA3 ,40.0115624904508,-75.1918371220533,230100.0,1.3945454545454545
246258,Single Family,40300.0,381308500,2018-10-10,68000.0,630.75,34307.0,5993.0,191321326,RSA5 ,40.0011987228825,-75.1700882107721,40300.0,0.5926470588235294
246296,Single Family,74600.0,381266100,2019-03-11,40000.0,828.36,63410.0,11190.0,191291822,RSA5 ,40.005297147485706,-75.17532670692759,74600.0,1.865
246299,Single Family,44100.0,381266400,2018-12-03,52500.0,828.36,37485.0,6615.0,191291822,RSA5 ,40.005414947921,-75.1753008114026,44100.0,0.84
246308,Single Family,165900.0,383046200,2019-01-25,905670.0,1180.92,141015.0,24885.0,191291743,CMX2.,40.0095068259774,-75.19373914944791,165900.0,0.18317930371989796
246310,Single Family,165600.0,383046400,2019-02-28,160000.0,1164.54,140760.0,24840.0,191291743,CMX2.,40.0094403721165,-75.1938031218739,165600.0,1.035
246316,Single Family,218500.0,383085205,2018-09-20,315000.0,2162.0,185725.0,32775.0,191291749,RSA5 ,40.01163582998689,-75.1949061577928,218500.0,0.6936507936507936
246326,Single Family,53000.0,371358200,2019-02-11,18700.0,786.37,0.0,13000.0,191331533,RM1  ,39.9882484322983,-75.14802616081892,13000.0,0.6951871657754011
246395,Single Family,161700.0,391205000,2018-06-19,130000.0,795.2,128875.0,32825.0,191484105,RSA5 ,39.91684168225729,-75.14862001851729,161700.0,1.2438461538461538
246398,Single Family,228500.0,383090700,2018-11-08,130000.0,760.0,194297.0,34203.0,191291611,RSA5 ,40.0127096158504,-75.1948740154475,228500.0,1.7576923076923077
246452,Single Family,10000.0,372238100,2018-05-08,11500.0,1328.0,0.0,0.0,191331211,RM1  ,39.9946518834715,-75.1495073327795,0.0,0.0
246469,Single Family,221300.0,383022700,2018-04-09,299000.0,960.0,148200.0,33100.0,191291438,RSA5 ,40.0147521225556,-75.1900687165719,181300.0,0.6063545150501672
246494,Single Family,192100.0,383102100,2018-06-08,237000.0,1373.6,163357.0,28743.0,191291622,RSA5 ,40.0137525134947,-75.1983388564873,192100.0,0.8105485232067511
246526,Single Family,140800.0,391136200,2018-03-23,198500.0,696.0,72217.0,28583.0,191484015,RSA5 ,39.9173677889676,-75.14951971142679,100800.0,0.507808564231738
246551,Single Family,37700.0,371410601,2018-03-13,69200.0,831.28,26390.0,11310.0,191332212,RM1  ,39.9907597973263,-75.1437627647276,37700.0,0.5447976878612717
246574,Single Family,316200.0,383011900,2019-03-06,327500.0,2380.05,251427.0,64773.0,191291408,RSA2 ,40.015949467795295,-75.18798127884659,316200.0,0.9654961832061069
246575,Single Family,286000.0,383012000,2018-01-29,319520.0,2630.4,227400.0,58600.0,191291408,RSA2 ,40.0158914196323,-75.18805485948391,286000.0,0.8950926389584376
246587,Single Family,34700.0,372063000,2018-12-01,29000.0,868.0,26580.0,8120.0,191332314,RM1  ,39.994877437952105,-75.1437737780166,34700.0,1.196551724137931
246599,Single Family,47400.0,372064300,2018-01-26,26000.0,930.0,35199.0,12201.0,191332314,RM1  ,39.9953819437687,-75.14366428007071,47400.0,1.823076923076923
246602,Single Family,23500.0,382099900,2018-06-28,75000.0,1740.0,18800.0,4700.0,191291508,RSA5 ,40.0117587001262,-75.18830882550459,23500.0,0.31333333333333335
246605,Single Family,198900.0,382100200,2018-10-06,183000.0,1350.16,169065.0,29835.0,191291508,RSA5 ,40.0116603836358,-75.1884525372734,198900.0,1.0868852459016394
246654,Single Family,258700.0,382065800,2018-12-27,287000.0,2112.2,154195.0,36865.0,191291518,RSA3 ,40.0090242025519,-75.1905030375076,191060.0,0.6657142857142857
246686,Single Family,222500.0,382105800,2018-10-22,257000.0,1680.0,189125.0,33375.0,191291433,RSA5 ,40.0123439382021,-75.18841340318019,222500.0,0.8657587548638133
246695,Single Family,173600.0,382142400,2018-08-22,225000.0,989.37,107637.0,25963.0,191291434,RSA5 ,40.0134952531256,-75.18979779833771,133600.0,0.5937777777777777
246696,Single Family,170000.0,382142500,2018-07-09,195000.0,989.37,142000.0,28000.0,191291434,RSA5 ,40.0134659533324,-75.189840350384,170000.0,0.8717948717948718
246703,Single Family,145600.0,391082100,2018-08-27,180000.0,681.5,56843.0,29557.0,191483338,RSA5 ,39.920200783691,-75.1498097657253,86400.0,0.48
246721,Single Family,213300.0,383105400,2019-01-05,175000.0,1377.85,181305.0,31995.0,191291620,RSA5 ,40.0142714200179,-75.198833340295,213300.0,1.2188571428571429
246738,Single Family,62000.0,382194300,2018-10-13,20000.0,1306.4,50716.0,11284.0,191291209,RSA5 ,40.0061075068851,-75.1842678307509,62000.0,3.1
246740,Single Family,249100.0,382237262,2018-04-24,295000.0,2898.0,171735.0,37365.0,191291724,RSA5 ,40.0103776081542,-75.1910482324271,209100.0,0.7088135593220339
246744,Single Family,32100.0,381184900,2019-03-15,55500.0,633.6,27285.0,4815.0,191322527,RSA5 ,39.9986966756437,-75.1743434294997,32100.0,0.5783783783783784
246799,Single Family,99900.0,383050500,2019-03-15,215000.0,1023.68,84915.0,14985.0,191291708,RSA5 ,40.0095549157041,-75.19457415382759,99900.0,0.4646511627906977
246808,Single Family,159400.0,383052400,2018-05-30,195000.0,1353.75,135490.0,23910.0,191291619,RSA5 ,40.0107423866971,-75.19408197226491,159400.0,0.8174358974358974
246819,Single Family,33100.0,381163300,2018-02-28,340000.0,752.0,28135.0,4965.0,191322514,RSA5 ,39.99933041449479,-75.173724338478,33100.0,0.09735294117647059
246826,Single Family,35900.0,381335800,2019-02-15,29100.0,490.0,30515.0,5385.0,191321118,RM1  ,40.003938779664004,-75.1782240754046,35900.0,1.2336769759450172
246924,Single Family,267300.0,382237266,2018-02-01,285500.0,3402.0,227205.0,40095.0,191291724,RSA5 ,40.01037510643629,-75.19118153680941,267300.0,0.9362521891418564
246935,Single Family,249100.0,382237288,2018-06-28,245000.0,1476.0,211735.0,37365.0,191291724,RSA5 ,40.0106056760258,-75.1919696920922,249100.0,1.016734693877551
246993,Single Family,163700.0,392057100,2018-12-20,174000.0,626.5,34868.0,33232.0,191482632,RSA5 ,39.922411370983895,-75.1517764737444,68100.0,0.3913793103448276
247024,Single Family,244900.0,383090000,2018-01-22,155000.0,1500.0,208203.0,36697.0,191291611,RSA5 ,40.0128705099562,-75.19446373473141,244900.0,1.58
247134,Single Family,387400.0,382144800,2018-06-19,430000.0,3500.0,307983.0,79417.0,191291410,RSA2 ,40.0153093698139,-75.1874643863288,387400.0,0.9009302325581395
247138,Single Family,64600.0,382192300,2019-03-05,50000.0,1254.4,52843.0,11757.0,191321032,RSA5 ,40.004535373256296,-75.1845300788445,64600.0,1.292
247203,Single Family,158400.0,392057200,2018-03-02,220000.0,626.5,126245.0,32155.0,191482632,RSA5 ,39.922416939744004,-75.1518253237913,158400.0,0.72
247212,Single Family,101100.0,392102500,2018-02-23,126000.0,623.0,78525.0,22575.0,191483322,RSA5 ,39.9213255913246,-75.1532766176085,101100.0,0.8023809523809524
247246,Single Family,146700.0,392149100,2018-12-13,180000.0,750.0,122347.0,24353.0,191485703,RSA5 ,39.9201627128778,-75.1542138243677,146700.0,0.815
247249,Single Family,117800.0,392188000,2018-11-21,197000.0,702.0,98293.0,19507.0,191483913,RSA5 ,39.91907644890539,-75.15561818549071,117800.0,0.5979695431472081
247262,Single Family,49100.0,371311500,2018-03-20,115000.0,792.6,34400.0,14700.0,191331017,RM1  ,39.986450211878704,-75.1514527852502,49100.0,0.42695652173913046
247301,Single Family,38400.0,371417600,2018-11-01,15000.0,975.0,26880.0,11520.0,191331404,RM1  ,39.9916113294671,-75.15043210860229,38400.0,2.56
247315,Single Family,364100.0,382105000,2018-05-11,392500.0,1579.2,82926.0,51884.0,191291433,RSA5 ,40.012580930151,-75.1880750351007,134810.0,0.34346496815286626
247316,Single Family,219500.0,382105100,2019-02-15,272600.0,1558.0,186575.0,32925.0,191291433,RSA5 ,40.0125513881708,-75.1881189803359,219500.0,0.8052090975788702
247318,Single Family,530000.0,382105300,2018-02-09,105000.0,1579.2,37983.0,74200.0,191291433,RSA5 ,40.0124945163726,-75.18819811849829,112183.0,1.068409523809524
247340,Single Family,168700.0,393001600,2018-04-10,325000.0,1024.0,102600.0,26100.0,191481731,RSA5 ,39.925090307374894,-75.15721060514049,128700.0,0.396
247355,Single Family,8700.0,372070500,2018-01-26,18000.0,885.0,4629.0,4071.0,191332428,RM1  ,39.9991958922488,-75.1428485251781,8700.0,0.48333333333333334
247385,Single Family,335000.0,393062100,2018-08-17,350000.0,676.66,0.0,54000.0,19148    ,RSA5 ,39.922224760970295,-75.15748470301999,54000.0,0.15428571428571428
247387,Single Family,149600.0,393062300,2018-11-30,100000.0,672.0,126418.0,23182.0,191483222,RSA5 ,39.9222371881353,-75.1575829114441,149600.0,1.496
247419,Single Family,158000.0,391095000,2018-03-09,174000.0,742.0,125926.0,32074.0,191481700,RSA5 ,39.920021520365,-75.1514063790574,158000.0,0.9080459770114943
247420,Single Family,100900.0,391095100,2018-03-27,290000.0,742.0,40417.0,20483.0,191481700,RSA5 ,39.9200278456359,-75.15145631831192,60900.0,0.21
